Time,Tension in Muscle,Diameter of Seg 3
2232,4.463060355303993,0.2310407213639186
2233,4.482711721031991,0.23099943465673886
2234,4.467133531947528,0.23095793707889087
2235,4.473726387541406,0.23091949216762647
2236,4.4903890681158085,0.2308771757349412
2237,4.469897387277603,0.23083674607627422
2238,4.4866613601307765,0.23079611151846233
2239,4.480710086112275,0.2307559812643622
2240,4.483839174674955,0.23071549414795936
2241,4.4801671006403625,0.23067532186669332
2242,4.49204502921217,0.23063545859257242
2243,4.477874442068589,0.2305957843510447
2244,4.490826900663076,0.23055506990896693
2245,4.478150213712686,0.23051519428241052
2246,4.490799981294777,0.23047447357550233
2247,4.48040833969909,0.2304352805311505
2248,4.493392926457745,0.23039463956931402
2249,4.4819098053608375,0.23035347894780764
2250,4.485818440637524,0.2303145351604135
2251,4.494635362427357,0.23027382378696484
2252,4.480844063759702,0.2302331837946089
2253,4.4933638563567175,0.2301933633327125
2254,4.485237403707308,0.2301528877543701
2255,4.486228736426609,0.2301130350417056
2256,4.482905979988402,0.23007247514354276
2257,4.486714946878091,0.23003236536500946
2258,4.482344228126171,0.2299925201066012
2259,4.484901484396346,0.22995192647180482
2260,4.477145590624803,0.22991269443243648
2261,4.493219449278176,0.22987180954228234
2262,4.480047784323923,0.2298304957552942
2263,4.472664103424209,0.22979229828654726
2264,4.500007691417515,0.2297509126747632
2265,4.4806153278384295,0.2297094611512815
2266,4.473491558029141,0.22966897191473717
2267,4.483625349398129,0.22962844830396575
2268,4.482580157816171,0.22958805823419534
2269,4.478269500604508,0.22954751855770894
2270,4.480310514903029,0.2295075559141004
2271,4.476589824278555,0.22946761317078232
2272,4.4832112320919295,0.22942668467940366
2273,4.473706201838043,0.22938639408183223
2274,4.484339360320114,0.22934535193379257
2275,4.476045672290243,0.22930569963316294
2276,4.492293141469337,0.22926490136761726
2277,4.476592978713613,0.22922336032629687
2278,4.478810777329314,0.22918475448853187
2279,4.492377836555482,0.22914268555443057
2280,4.483794016908392,0.22910197638659852
2281,4.489310332574918,0.2290616620874884
2282,4.48220476769228,0.22902137746466938
2283,4.489161015444228,0.22898115799980467
2284,4.479028816056924,0.22894101568281508
2285,4.488492861222888,0.22890033649252123
2286,4.477682124506084,0.2288611127509138
2287,4.495186115039944,0.22882049730330253
2288,4.480119862595926,0.22877932143997665
2289,4.48395045172948,0.22874111832931818
2290,4.4978177273132935,0.22869889789899617
2291,4.483915706261617,0.2286585369761822
2292,4.492521567708339,0.22861839611405807
2293,4.489764861215392,0.22857819235568108
2294,4.4900317488599315,0.22853836596895982
2295,4.4846406616960435,0.22849872551892456
2296,4.494590547227774,0.228458226966307
